OverallQual,GrLivArea,TotalBsmtSF,GarageCars,FullBath,YearBuilt,YearRemodAdd,LotArea,Fireplaces,Neighborhood,BldgType,HouseStyle,CentralAir,SalePrice
5,1396.0,1370.0,2.0,2,2012,2024,15063.0,0,CollegeCreek,1Fam,1Story,Y,447700.0
5,857.0,876.0,1.0,1,1923,1950,11517.0,0,Somerset,TwnhsE,1.5Fin,Y,301800.0
9,2238.0,1610.0,3.0,3,2003,2022,16212.0,0,Sawyer,1Fam,1Story,Y,652900.0
3,1273.0,1203.0,2.0,2,1950,1953,3526.0,1,Gilbert,1Fam,1Story,Y,334400.0
7,1292.0,804.0,2.0,1,1938,1965,12557.0,1,Edwards,1Fam,1Story,Y,418100.0
4,1991.0,1786.0,1.0,2,2001,2012,4219.0,1,OldTown,1Fam,1Story,Y,386800.0
4,1853.0,1462.0,1.0,1,1936,1960,14395.0,0,OldTown,1Fam,2Story,Y,318700.0
6,1273.0,817.0,2.0,2,1935,1951,16424.0,0,Crawford,1Fam,1Story,Y,384200.0
7,1562.0,1570.0,3.0,1,1928,1956,8022.0,1,Somerset,1Fam,2Story,Y,483600.0
7,1411.0,1103.0,3.0,2,1925,1953,17151.0,1,Sawyer,1Fam,1Story,Y,397700.0
4,1285.0,1387.0,2.0,1,1997,2010,2656.0,0,Gilbert,1Fam,2Story,Y,359000.0
5,1330.0,871.0,1.0,2,1994,1995,5981.0,1,Somerset,TwnhsE,2Story,Y,422400.0
5,1234.0,1238.0,2.0,1,1965,1976,12152.0,1,NorthAmes,1Fam,1.5Fin,Y,360200.0
5,2309.0,2328.0,1.0,3,1967,1978,6829.0,1,OldTown,1Fam,1.5Fin,Y,440700.0
8,1613.0,1511.0,3.0,2,1961,1987,19843.0,0,NorthAmes,1Fam,1Story,Y,536400.0
4,1744.0,1405.0,1.0,2,1986,2000,9323.0,1,Gilbert,1Fam,1Story,Y,403800.0
3,743.0,740.0,1.0,1,1950,1971,11053.0,1,NorthAmes,1Fam,1.5Fin,Y,237700.0
4,1272.0,951.0,2.0,1,1938,1955,6545.0,0,OldTown,1Fam,2Story,Y,274100.0
4,1505.0,1389.0,1.0,2,1922,1950,6338.0,0,Northridge,TwnhsE,1Story,Y,374900.0
6,1508.0,984.0,2.0,2,1989,2004,10888.0,0,Somerset,1Fam,1.5Fin,Y,458700.0
5,2638.0,,2.0,3,1985,1998,3862.0,1,Somerset,1Fam,1.5Fin,Y,557800.0
5,1043.0,810.0,3.0,1,2005,2017,12186.0,1,CollegeCreek,1Fam,1Story,Y,392900.0
7,1490.0,1492.0,3.0,1,2001,2024,7519.0,2,Sawyer,1Fam,1Story,Y,504100.0
5,1977.0,1769.0,2.0,2,1968,1971,6465.0,1,CollegeCreek,1Fam,1Story,Y,451300.0
7,1326.0,1363.0,2.0,1,1931,1950,8204.0,0,Somerset,1Fam,1Story,Y,467000.0
4,2553.0,1951.0,2.0,2,1926,1950,5048.0,1,NorthAmes,1Fam,2Story,Y,430100.0
5,825.0,869.0,2.0,2,1965,1985,9725.0,1,Gilbert,1Fam,1Story,Y,317000.0
4,683.0,459.0,0.0,1,2022,2024,8144.0,0,Sawyer,1Fam,2Story,Y,261400.0
7,1906.0,1358.0,3.0,2,1942,1951,13865.0,1,Somerset,1Fam,1Story,Y,503300.0
8,1279.0,1056.0,4.0,1,1969,1969,11333.0,1,CollegeCreek,TwnhsE,1Story,Y,513500.0
5,1770.0,1316.0,2.0,1,1998,2024,6361.0,0,Gilbert,1Fam,1.5Fin,Y,431500.0
6,1835.0,2018.0,1.0,2,1920,1950,6754.0,0,Mitchell,1Fam,2Story,Y,406100.0
4,1915.0,0.0,2.0,2,1926,1950,5658.0,1,Northridge,1Fam,1Story,Y,377100.0
8,2229.0,1514.0,3.0,2,1974,2000,8308.0,0,NorthAmes,1Fam,SLvl,Y,581000.0
6,1678.0,1632.0,3.0,2,1978,1989,6689.0,1,Somerset,1Fam,1Story,Y,509000.0
8,2117.0,2216.0,2.0,2,1953,1956,11636.0,2,Somerset,TwnhsE,2Story,Y,621500.0
6,2054.0,2185.0,2.0,2,1949,1950,19069.0,0,Sawyer,1Fam,1Story,N,443700.0
7,1686.0,1025.0,3.0,2,2018,2024,4343.0,1,OldTown,1Fam,1Story,Y,459400.0
5,1872.0,1292.0,2.0,2,1941,1955,2588.0,2,Gilbert,1Fam,1Story,Y,396100.0
7,1493.0,1541.0,3.0,2,1934,1950,6864.0,1,OldTown,1Fam,1Story,Y,423400.0
6,1743.0,1887.0,2.0,2,1925,1950,11191.0,1,NorthAmes,1Fam,2Story,Y,446700.0
7,2093.0,2151.0,3.0,3,2006,2024,5180.0,1,CollegeCreek,TwnhsE,1Story,Y,592200.0
5,2427.0,2377.0,2.0,4,2020,2024,5459.0,1,Edwards,1Fam,1.5Fin,Y,524100.0
8,1984.0,2079.0,3.0,2,1928,1950,7301.0,0,Sawyer,1Fam,2Story,Y,551600.0
8,1768.0,1863.0,4.0,2,1928,1950,12862.0,0,Somerset,1Fam,2Story,Y,572200.0
3,1421.0,1377.0,1.0,1,1975,2000,2823.0,1,Edwards,1Fam,1Story,Y,293400.0
6,1394.0,962.0,2.0,1,1982,1982,9612.0,1,Crawford,TwnhsE,1Story,Y,427500.0
7,1087.0,811.0,2.0,1,1956,1982,11297.0,1,Somerset,2fmCon,2Story,N,422800.0
5,1209.0,1000.0,2.0,2,1995,2005,10332.0,1,Sawyer,1Fam,1Story,Y,378600.0
5,1469.0,1377.0,1.0,1,1926,1950,3181.0,1,OldTown,TwnhsE,1.5Fin,Y,322100.0
7,1828.0,1557.0,2.0,3,1991,1997,6279.0,0,Northridge,1Fam,1Story,Y,585000.0
7,1750.0,1572.0,2.0,2,1996,2003,12073.0,0,Northridge,1Fam,1.5Fin,N,585000.0
5,851.0,543.0,2.0,1,1950,1957,7761.0,1,Northridge,1Fam,1Story,Y,350000.0
5,2035.0,1482.0,2.0,2,1969,1969,8758.0,1,CollegeCreek,1Fam,1Story,Y,443100.0
9,1962.0,1236.0,3.0,3,1929,1950,8946.0,1,CollegeCreek,2fmCon,2Story,Y,598200.0
7,2131.0,1645.0,2.0,3,1998,2004,3833.0,0,CollegeCreek,1Fam,2Story,Y,557500.0
5,829.0,574.0,1.0,1,1933,1950,12346.0,1,Edwards,1Fam,2Story,N,230500.0
8,2173.0,2388.0,3.0,3,2004,2006,5880.0,1,Sawyer,1Fam,1Story,Y,632500.0
8,1888.0,1800.0,4.0,3,1962,1988,7867.0,0,NorthAmes,1Fam,1.5Fin,Y,588100.0
7,2456.0,2278.0,1.0,3,2008,2012,33656.0,0,Somerset,1Fam,1Story,Y,628000.0
7,1510.0,1494.0,3.0,1,2001,2002,8398.0,0,Crawford,1Fam,1Story,Y,488400.0
5,1791.0,1244.0,1.0,2,1934,1950,7379.0,1,Somerset,TwnhsE,1Story,Y,411200.0
8,1898.0,1151.0,3.0,2,1969,1978,7018.0,0,Sawyer,TwnhsE,1Story,Y,526200.0
6,1798.0,1169.0,1.0,2,1928,1950,17293.0,1,Edwards,TwnhsE,2Story,Y,387100.0
8,1665.0,1258.0,3.0,2,1921,1950,4935.0,0,Edwards,1Fam,1Story,Y,480400.0
5,801.0,541.0,2.0,1,1929,1950,5736.0,1,CollegeCreek,1Fam,1Story,N,282700.0
6,1035.0,1052.0,2.0,1,1965,1979,5019.0,2,Somerset,TwnhsE,1Story,Y,424500.0
6,1486.0,1123.0,3.0,3,1982,2005,18733.0,0,OldTown,TwnhsE,1Story,Y,431700.0
7,1188.0,0.0,3.0,1,2014,2024,8576.0,0,Crawford,TwnhsE,2Story,Y,455600.0
7,1783.0,1612.0,2.0,2,1974,1974,11164.0,1,Sawyer,1Fam,1Story,Y,488700.0
5,1562.0,963.0,1.0,2,2021,2024,5276.0,1,Crawford,1Fam,1Story,Y,429800.0
6,2064.0,1992.0,3.0,3,1944,1957,14043.0,0,Sawyer,1Fam,1.5Fin,Y,496300.0
7,1486.0,961.0,3.0,1,1921,1950,3611.0,0,NorthAmes,1Fam,1Story,Y,417800.0
5,1168.0,1061.0,2.0,2,2021,2024,9998.0,0,NorthAmes,1Fam,2Story,Y,382400.0
4,1733.0,1293.0,1.0,2,1933,1962,5027.0,1,Mitchell,1Fam,1Story,Y,330700.0
8,1963.0,1980.0,3.0,2,2000,2016,13317.0,0,Gilbert,1Fam,1Story,Y,608400.0
7,1303.0,1172.0,2.0,1,1924,1950,7537.0,2,CollegeCreek,1Fam,1Story,Y,445500.0
5,1483.0,1029.0,1.0,2,1950,1974,8626.0,1,CollegeCreek,1Fam,1Story,Y,381800.0
4,1498.0,1000.0,1.0,2,2023,2024,11998.0,1,Sawyer,Duplex,2Story,Y,389200.0
6,1698.0,1548.0,2.0,1,1920,1950,12711.0,0,CollegeCreek,1Fam,1Story,Y,389500.0
7,1392.0,1068.0,3.0,2,2005,2010,5615.0,1,Northridge,1Fam,1.5Fin,Y,560800.0
5,1875.0,1156.0,3.0,2,2018,2024,11522.0,0,CollegeCreek,Twnhs,2Story,Y,474600.0
8,1805.0,1180.0,3.0,2,1958,1975,12017.0,1,Crawford,1Fam,2Story,Y,553600.0
7,1663.0,1600.0,2.0,2,1988,2004,8409.0,1,Northridge,Twnhs,1Story,Y,545800.0
7,2494.0,2568.0,1.0,3,1974,1988,9482.0,0,Crawford,1Fam,2Story,N,569800.0
6,1998.0,2081.0,2.0,2,1944,1970,14550.0,0,Somerset,1Fam,2Story,Y,515700.0
5,1493.0,1620.0,2.0,2,1966,1967,6936.0,1,Crawford,Twnhs,1.5Fin,N,385500.0
5,1971.0,0.0,2.0,2,1968,1977,9734.0,2,NorthAmes,1Fam,2Story,Y,347000.0
6,1485.0,1015.0,2.0,2,1944,1952,5368.0,0,CollegeCreek,1Fam,1.5Fin,Y,419400.0
5,2050.0,1399.0,2.0,2,1976,1992,11746.0,0,OldTown,2fmCon,2Story,Y,427300.0
4,1294.0,892.0,1.0,2,1969,1986,13080.0,1,CollegeCreek,1Fam,1Story,Y,343500.0
4,1048.0,1035.0,1.0,1,1938,1967,9434.0,0,Edwards,1Fam,1Story,Y,248800.0
6,1679.0,1039.0,4.0,2,1959,1985,15780.0,1,OldTown,1Fam,1Story,Y,428600.0
6,1469.0,1528.0,2.0,2,1945,1955,11237.0,2,OldTown,1Fam,SLvl,Y,382000.0
8,1906.0,1235.0,2.0,2,1931,1960,14302.0,2,Gilbert,TwnhsE,1Story,Y,529400.0
6,1100.0,873.0,3.0,1,2012,2024,12525.0,0,NorthAmes,1Fam,1Story,Y,394300.0
5,1056.0,862.0,1.0,2,1932,1957,8090.0,1,CollegeCreek,1Fam,2Story,Y,294700.0
6,2099.0,,2.0,2,1932,1950,9579.0,0,Sawyer,1Fam,1Story,Y,443300.0
4,1519.0,1368.0,1.0,2,1929,1957,8942.0,0,Somerset,1Fam,1.5Fin,Y,356600.0
4,1509.0,1003.0,1.0,2,2009,2021,19792.0,2,NorthAmes,1Fam,2Story,Y,397300.0
7,1733.0,1236.0,3.0,2,2007,2009,9541.0,0,Sawyer,1Fam,1Story,Y,483300.0
6,1941.0,2122.0,3.0,2,1928,1950,7094.0,0,Sawyer,1Fam,2Story,Y,495500.0
6,1169.0,967.0,2.0,2,1958,1961,21418.0,0,Edwards,1Fam,1.5Fin,Y,351700.0
6,2080.0,1927.0,1.0,2,1962,1984,11142.0,1,NorthAmes,1Fam,SLvl,Y,469900.0
4,1330.0,1112.0,2.0,1,1975,1988,13338.0,1,Sawyer,1Fam,1Story,Y,324600.0
5,1356.0,1167.0,2.0,2,1923,1950,10962.0,1,Gilbert,1Fam,1Story,Y,359400.0
5,1086.0,962.0,2.0,2,2013,2024,10751.0,0,Gilbert,Duplex,2Story,Y,403300.0
7,1998.0,1514.0,2.0,2,1939,1963,7631.0,0,CollegeCreek,1Fam,1Story,Y,486700.0
6,2058.0,2209.0,1.0,2,1973,1976,10230.0,1,Somerset,1Fam,2Story,Y,517800.0
6,1428.0,887.0,2.0,2,1986,2010,9844.0,0,Northridge,1Fam,2Story,Y,464600.0
4,1727.0,1857.0,2.0,2,1920,1950,6476.0,1,CollegeCreek,1Fam,2Story,Y,376500.0
6,2498.0,1933.0,2.0,3,1983,2006,9906.0,1,CollegeCreek,1Fam,1Story,Y,548200.0
7,1402.0,916.0,2.0,1,1990,2008,6612.0,0,CollegeCreek,1Fam,1Story,Y,449500.0
8,1473.0,1614.0,2.0,2,2003,2011,5273.0,1,Northridge,1Fam,2Story,Y,598200.0
5,1295.0,1326.0,1.0,1,1961,1987,14651.0,1,Somerset,1Fam,2Story,Y,387700.0
5,1525.0,1623.0,1.0,1,1939,1958,25588.0,1,CollegeCreek,1Fam,2Story,Y,386700.0
5,820.0,822.0,2.0,1,1998,2018,4592.0,1,CollegeCreek,1Fam,2Story,Y,354100.0
5,1764.0,1241.0,2.0,2,2009,2017,22558.0,0,Somerset,1Fam,1Story,Y,441600.0
6,1668.0,1568.0,2.0,3,2017,2024,5112.0,1,CollegeCreek,1Fam,2Story,Y,511100.0
7,1416.0,1466.0,3.0,2,1925,1950,15499.0,0,CollegeCreek,1Fam,1.5Fin,Y,456300.0
9,2284.0,1510.0,4.0,2,1968,1982,14469.0,1,OldTown,1Fam,1Story,Y,612700.0
6,2072.0,1730.0,2.0,4,1921,1950,11644.0,0,Sawyer,1Fam,2Story,Y,473200.0
5,1257.0,1358.0,1.0,2,1938,1950,8003.0,0,CollegeCreek,1Fam,1Story,Y,346000.0
6,1292.0,998.0,3.0,2,1941,1953,37686.0,0,Gilbert,1Fam,1Story,N,397800.0
5,1898.0,1967.0,2.0,3,1942,1963,7026.0,0,NorthAmes,1Fam,2Story,Y,444300.0
8,1511.0,1632.0,3.0,1,1962,1965,12004.0,2,Somerset,1Fam,2Story,Y,542800.0
7,1281.0,834.0,4.0,1,1975,1988,7087.0,1,Crawford,1Fam,1Story,Y,436400.0
5,1479.0,992.0,2.0,1,1966,1977,15092.0,0,CollegeCreek,Duplex,2Story,Y,382200.0
6,1708.0,1729.0,1.0,2,1992,1996,5789.0,0,Sawyer,1Fam,2Story,N,442800.0
8,1872.0,1674.0,3.0,3,2005,2010,9467.0,0,Edwards,Duplex,2Story,Y,553800.0
5,1423.0,1023.0,1.0,2,1997,2015,13057.0,1,OldTown,1Fam,2Story,Y,377100.0
6,1826.0,1430.0,2.0,2,2000,2024,5981.0,0,Edwards,1Fam,1Story,Y,471100.0
8,1418.0,890.0,3.0,2,1989,1997,5857.0,2,Somerset,1Fam,1Story,Y,554500.0
4,929.0,899.0,2.0,1,1966,1985,12126.0,0,Northridge,1Fam,2Story,Y,354900.0
7,735.0,666.0,2.0,1,1962,1979,13849.0,0,Sawyer,1Fam,2Story,Y,359900.0
5,2039.0,1795.0,2.0,3,1995,2024,3477.0,0,Sawyer,1Fam,2Story,Y,480800.0
5,2142.0,0.0,2.0,3,1979,1994,17259.0,2,NorthAmes,1Fam,2Story,Y,393700.0
6,2310.0,2300.0,2.0,3,1936,1950,5683.0,0,Sawyer,1Fam,1Story,Y,472800.0
5,1305.0,998.0,1.0,1,1987,1994,8787.0,0,Edwards,Duplex,2Story,Y,328500.0
7,1151.0,816.0,3.0,2,1957,1979,8032.0,0,CollegeCreek,1Fam,2Story,Y,422200.0
10,1547.0,1314.0,3.0,2,1990,2014,6433.0,1,Crawford,1Fam,SLvl,Y,647300.0
8,1474.0,0.0,3.0,2,2011,2022,7477.0,0,Somerset,1Fam,2Story,Y,538800.0
4,1067.0,905.0,1.0,1,2018,2024,13073.0,0,Mitchell,1Fam,2Story,Y,306500.0
4,1305.0,1317.0,1.0,1,1984,1992,11104.0,0,Edwards,1Fam,2Story,Y,325600.0
4,1294.0,1201.0,1.0,1,1962,1964,14314.0,1,Gilbert,1Fam,1.5Fin,Y,334700.0
5,1680.0,0.0,1.0,2,2020,2024,7188.0,2,CollegeCreek,1Fam,1Story,Y,415000.0
7,2497.0,2672.0,2.0,2,1927,1955,8090.0,1,OldTown,1Fam,1Story,Y,532300.0
5,1484.0,1047.0,3.0,1,1932,1950,11658.0,1,OldTown,1Fam,1Story,Y,315300.0
6,1008.0,760.0,3.0,2,1986,2006,9272.0,0,Somerset,Duplex,2Story,Y,418600.0
6,1776.0,1897.0,2.0,2,1995,1995,5901.0,0,CollegeCreek,1Fam,2Story,Y,461700.0
6,1763.0,1350.0,2.0,2,1974,1988,5155.0,0,Crawford,1Fam,2Story,Y,439900.0
5,926.0,984.0,2.0,1,2017,2024,6928.0,0,Edwards,1Fam,1Story,Y,348700.0
6,1639.0,1184.0,2.0,2,1952,1960,14378.0,1,CollegeCreek,1Fam,2Story,Y,437700.0
5,937.0,632.0,2.0,2,1968,1980,6561.0,1,NorthAmes,1Fam,1.5Fin,Y,336600.0
7,1778.0,1823.0,2.0,2,2022,2024,8274.0,2,NorthAmes,1Fam,1Story,Y,540900.0
6,1600.0,0.0,3.0,1,1947,1953,14903.0,0,NorthAmes,1Fam,1Story,Y,337000.0
6,1072.0,677.0,2.0,2,1929,1950,20950.0,2,NorthAmes,1Fam,2Story,Y,342000.0
8,1488.0,976.0,3.0,2,1933,1958,9136.0,0,Sawyer,1Fam,2Story,Y,474200.0
8,2146.0,1785.0,3.0,3,2000,2010,4645.0,2,Northridge,1Fam,1Story,Y,660100.0
4,1528.0,,2.0,2,1945,1966,7316.0,1,Northridge,Twnhs,1Story,Y,422800.0
7,1610.0,1349.0,3.0,1,1994,2019,4528.0,1,Crawford,1Fam,1Story,Y,477100.0
6,1837.0,2017.0,1.0,1,1966,1995,9387.0,1,NorthAmes,1Fam,2Story,Y,454000.0
10,2145.0,1624.0,4.0,2,1973,1989,12816.0,0,Northridge,1Fam,1Story,Y,750000.0
5,1189.0,746.0,1.0,1,1970,1981,14050.0,1,OldTown,1Fam,2Story,Y,295900.0
7,1924.0,1875.0,3.0,2,1926,1950,9036.0,1,NorthAmes,1Fam,1Story,Y,475900.0
7,2256.0,2357.0,3.0,3,2016,2024,6240.0,0,Gilbert,1Fam,1.5Fin,Y,602000.0
6,1574.0,1211.0,2.0,2,1981,1990,4730.0,2,Edwards,2fmCon,1Story,Y,448400.0
7,1549.0,0.0,3.0,2,1947,1968,4542.0,0,Gilbert,1Fam,2Story,Y,420900.0
7,1348.0,1004.0,2.0,2,2012,2024,19412.0,0,Somerset,Twnhs,1Story,Y,496800.0
5,1144.0,926.0,2.0,1,1967,1985,10372.0,0,Mitchell,1Fam,1Story,Y,330500.0
8,1769.0,1511.0,3.0,1,1944,1966,26603.0,0,Gilbert,1Fam,1Story,Y,531000.0
5,1628.0,1673.0,1.0,2,2017,2024,7231.0,1,NorthAmes,1Fam,2Story,Y,434500.0
6,720.0,764.0,1.0,1,2000,2010,4592.0,0,Gilbert,1Fam,1.5Fin,Y,353700.0
7,1841.0,1880.0,2.0,2,1952,1972,6424.0,1,Sawyer,1Fam,2Story,Y,480400.0
6,1149.0,883.0,2.0,1,1978,1982,10134.0,0,Edwards,TwnhsE,1Story,Y,372500.0
5,1468.0,1268.0,2.0,1,1930,1950,6217.0,1,CollegeCreek,TwnhsE,2Story,Y,383400.0
5,1990.0,2054.0,2.0,3,1960,1972,23874.0,0,Northridge,2fmCon,1.5Fin,Y,521300.0
7,1669.0,1714.0,2.0,1,1921,1950,11565.0,0,Northridge,Twnhs,2Story,Y,497800.0
6,1704.0,1095.0,2.0,2,1985,1999,18846.0,0,Somerset,1Fam,2Story,Y,501000.0
3,1529.0,1126.0,2.0,2,1995,2021,5864.0,0,Edwards,1Fam,1Story,Y,341800.0
6,2221.0,2285.0,2.0,2,1977,1991,10292.0,1,Northridge,1Fam,1Story,Y,582500.0
3,1479.0,1263.0,1.0,2,1946,1966,6096.0,0,Northridge,1Fam,1Story,Y,373400.0
6,1903.0,1604.0,2.0,2,1957,1968,21812.0,0,Northridge,1Fam,1.5Fin,Y,515000.0
5,1238.0,952.0,1.0,2,1987,2006,14160.0,0,OldTown,1Fam,1Story,Y,346500.0
5,1509.0,1186.0,2.0,2,1989,2015,8020.0,0,OldTown,1Fam,1Story,Y,388300.0
7,1717.0,1339.0,3.0,3,1979,2004,11752.0,0,Northridge,1Fam,SLvl,Y,557700.0
6,897.0,894.0,1.0,1,1921,1950,17015.0,1,Gilbert,1Fam,1.5Fin,Y,308800.0
6,901.0,719.0,2.0,1,1996,1997,6509.0,1,Edwards,1Fam,1Story,Y,349100.0
5,1879.0,1404.0,2.0,2,1942,1954,7624.0,0,Edwards,1Fam,2Story,Y,370000.0
5,2116.0,1516.0,2.0,2,1948,1959,5477.0,1,Somerset,1Fam,1Story,Y,439100.0
6,2906.0,2788.0,2.0,3,1990,2013,8376.0,0,Northridge,Duplex,2Story,Y,653700.0
5,1106.0,848.0,2.0,1,1930,1951,5992.0,0,Somerset,Duplex,2Story,Y,333700.0
8,1821.0,1200.0,2.0,2,1934,1957,5977.0,0,CollegeCreek,1Fam,2Story,Y,530100.0
5,1457.0,0.0,2.0,3,1924,1950,6921.0,0,Somerset,1Fam,2Story,Y,379600.0
3,1278.0,772.0,1.0,2,2012,2015,9085.0,1,Sawyer,Twnhs,1Story,Y,332600.0
4,2081.0,2231.0,0.0,3,1982,1990,13297.0,0,Somerset,1Fam,2Story,Y,483500.0
6,2274.0,2251.0,2.0,2,1938,1959,10110.0,1,Crawford,1Fam,1Story,Y,492500.0
8,1992.0,1322.0,3.0,2,2009,2024,24896.0,1,Sawyer,1Fam,2Story,Y,590100.0
5,1287.0,898.0,1.0,1,2019,2024,10474.0,2,Sawyer,1Fam,SLvl,Y,393100.0
5,2447.0,1802.0,2.0,3,2016,2020,8885.0,0,NorthAmes,1Fam,1Story,Y,513900.0
9,2400.0,1478.0,3.0,2,1973,1973,7865.0,1,NorthAmes,1Fam,1Story,Y,640400.0
6,1333.0,1393.0,2.0,1,1973,1980,5644.0,1,CollegeCreek,1Fam,2Story,Y,395000.0
6,1556.0,1538.0,1.0,2,1983,2009,9537.0,0,Sawyer,1Fam,2Story,Y,433700.0
6,1891.0,1389.0,3.0,2,1924,1950,3436.0,0,Northridge,1Fam,1Story,Y,465400.0
7,1800.0,1906.0,2.0,2,1930,1950,7637.0,1,Sawyer,1Fam,1Story,Y,457600.0
5,1379.0,922.0,2.0,2,1995,1995,9493.0,1,NorthAmes,1Fam,2Story,Y,389900.0
8,2325.0,2556.0,2.0,2,2020,2024,3443.0,1,Gilbert,1Fam,1Story,Y,652000.0
7,1951.0,1473.0,2.0,2,2023,2024,5584.0,2,Crawford,1Fam,2Story,Y,564000.0
7,1724.0,1303.0,2.0,2,1999,2022,8051.0,2,CollegeCreek,1Fam,SLvl,Y,547900.0
8,1697.0,1573.0,3.0,2,1971,1972,43054.0,1,CollegeCreek,Twnhs,SLvl,Y,554000.0
5,2041.0,2074.0,2.0,2,1948,1960,10863.0,0,Edwards,Duplex,2Story,Y,432900.0
5,1056.0,715.0,2.0,1,1931,1956,11633.0,1,Mitchell,1Fam,2Story,Y,282700.0
5,1339.0,1372.0,2.0,2,1937,1952,7461.0,0,CollegeCreek,1Fam,1Story,Y,367800.0
6,1203.0,1313.0,2.0,1,1922,1950,24049.0,1,Sawyer,TwnhsE,1Story,Y,341500.0
7,2291.0,1929.0,3.0,3,2012,2024,3827.0,1,Mitchell,1Fam,2Story,Y,566200.0
6,1616.0,1167.0,3.0,1,1930,1955,3755.0,0,Sawyer,1Fam,1Story,Y,392700.0
6,1420.0,867.0,2.0,2,2011,2024,7009.0,1,NorthAmes,1Fam,2Story,Y,427800.0
5,1661.0,1321.0,2.0,2,1968,1970,12678.0,0,Gilbert,1Fam,2Story,Y,407900.0
5,1396.0,1223.0,1.0,2,1935,1950,14042.0,1,CollegeCreek,1Fam,1Story,Y,357000.0
5,1792.0,1378.0,,2,1956,1973,13774.0,1,NorthAmes,1Fam,1Story,Y,421400.0
8,2943.0,2201.0,4.0,3,2016,2024,5243.0,1,OldTown,1Fam,1.5Fin,Y,660100.0
10,2674.0,2295.0,4.0,3,1969,1993,7712.0,2,Somerset,1Fam,2Story,N,750000.0
6,1338.0,1130.0,3.0,2,2003,2024,9426.0,1,NorthAmes,1Fam,1.5Fin,Y,454200.0
7,1930.0,1561.0,2.0,2,1993,1994,14310.0,0,Somerset,Twnhs,1Story,Y,544300.0
5,1089.0,873.0,2.0,1,1950,1963,6430.0,0,Edwards,1Fam,2Story,Y,309700.0
6,1410.0,1541.0,3.0,2,2007,2024,20427.0,0,Edwards,1Fam,2Story,Y,433100.0
4,1471.0,1498.0,1.0,2,2021,2024,3124.0,0,Edwards,Twnhs,1Story,Y,364800.0
8,2174.0,1936.0,2.0,2,1994,2010,25576.0,0,Gilbert,Twnhs,SLvl,Y,607300.0
6,1152.0,958.0,4.0,1,2001,2024,13783.0,1,Edwards,1Fam,1Story,Y,436900.0
7,1828.0,1702.0,1.0,3,1983,1988,8129.0,1,Gilbert,1Fam,2Story,Y,496600.0
5,1360.0,1331.0,3.0,3,1955,1960,8772.0,1,Sawyer,1Fam,1Story,Y,378700.0
6,1803.0,1332.0,2.0,2,1984,2009,7595.0,1,Northridge,1Fam,2Story,Y,509000.0
8,1820.0,1659.0,3.0,2,1937,1950,30007.0,1,Somerset,1Fam,2Story,Y,596700.0
8,1668.0,1287.0,2.0,1,1935,1957,10543.0,1,OldTown,1Fam,2Story,Y,467600.0
4,1496.0,0.0,1.0,2,1968,1988,10715.0,0,OldTown,1Fam,2Story,Y,248900.0
5,1595.0,1606.0,2.0,3,1967,1967,8403.0,0,Northridge,1Fam,1Story,Y,463200.0
7,1757.0,1464.0,2.0,3,1935,1950,5032.0,0,NorthAmes,Twnhs,1Story,Y,449000.0
7,849.0,539.0,4.0,1,1927,1950,4594.0,2,OldTown,1Fam,1Story,Y,342200.0
3,600.0,500.0,1.0,1,1932,1950,8287.0,0,Crawford,1Fam,1Story,Y,223400.0
9,1727.0,1269.0,4.0,2,1971,1988,5086.0,1,NorthAmes,Twnhs,2Story,Y,600700.0
6,1697.0,0.0,2.0,2,1921,1950,9409.0,1,NorthAmes,1Fam,2Story,Y,358300.0
7,1304.0,959.0,2.0,2,2016,2024,10454.0,3,OldTown,1Fam,2Story,Y,491800.0
9,1287.0,1143.0,4.0,2,1992,2010,23644.0,3,Northridge,1Fam,1Story,Y,648400.0
4,1707.0,1175.0,1.0,1,1992,1994,4762.0,1,NorthAmes,1Fam,1Story,Y,353600.0
7,1167.0,1249.0,2.0,1,1946,1973,3640.0,1,Mitchell,1Fam,1Story,Y,396100.0
8,2180.0,1464.0,2.0,3,2003,2006,7359.0,3,CollegeCreek,1Fam,2Story,Y,606000.0
8,2835.0,2510.0,3.0,3,1983,2009,11538.0,3,Somerset,1Fam,1Story,Y,720400.0
7,2522.0,1873.0,2.0,3,1937,1958,23445.0,1,Somerset,1Fam,1Story,Y,584800.0
8,1688.0,1159.0,3.0,2,2006,2022,10351.0,0,Mitchell,1Fam,2Story,Y,520300.0
6,1252.0,1369.0,1.0,1,2022,2024,8767.0,2,NorthAmes,1Fam,1Story,Y,438500.0
4,600.0,616.0,2.0,1,1922,1950,6116.0,1,NorthAmes,Duplex,1Story,Y,231200.0
7,1737.0,1805.0,3.0,2,1990,2013,8492.0,1,CollegeCreek,1Fam,2Story,N,524600.0
6,1414.0,1455.0,2.0,2,1975,1979,5768.0,1,CollegeCreek,1Fam,1Story,Y,457000.0
5,2757.0,2975.0,2.0,3,1996,2017,8999.0,3,Crawford,TwnhsE,1Story,Y,633000.0
6,1036.0,675.0,2.0,2,2000,2009,10268.0,1,Mitchell,1Fam,SLvl,Y,385700.0
3,1126.0,798.0,1.0,2,1988,1995,4194.0,1,Northridge,1Fam,1Story,Y,355900.0
7,958.0,923.0,3.0,1,1944,1965,4580.0,0,NorthAmes,1Fam,1Story,Y,412400.0
