OverallQual,GrLivArea,TotalBsmtSF,GarageCars,FullBath,YearBuilt,YearRemodAdd,LotArea,Fireplaces,Neighborhood,BldgType,HouseStyle,CentralAir,SalePrice
6,1206.0,948.0,2.0,1,2002,2023,11537.0,0,Northridge,1Fam,1Story,Y,442100.0
5,1263.0,783.0,1.0,2,1966,1975,7329.0,0,CollegeCreek,1Fam,1Story,Y,350500.0
7,1411.0,1103.0,3.0,2,1925,1953,17151.0,1,Sawyer,1Fam,1Story,Y,397700.0
5,1775.0,1607.0,2.0,1,1935,1960,7334.0,1,NorthAmes,1Fam,2Story,Y,370400.0
9,1928.0,1272.0,3.0,2,1991,2017,3362.0,1,Northridge,1Fam,1.5Fin,Y,662900.0
9,1264.0,1342.0,3.0,1,1937,1950,7364.0,1,NorthAmes,1Fam,1Story,Y,533200.0
6,1397.0,892.0,1.0,2,1971,1984,5523.0,1,OldTown,1Fam,2Story,Y,375100.0
6,1949.0,2076.0,2.0,2,1967,1975,7781.0,1,Sawyer,Duplex,2Story,Y,467500.0
8,1888.0,1800.0,4.0,3,1962,1988,7867.0,0,NorthAmes,1Fam,1.5Fin,Y,588100.0
8,1979.0,1514.0,3.0,3,1958,1970,16297.0,3,CollegeCreek,1Fam,2Story,Y,610200.0
5,1661.0,1321.0,2.0,2,1968,1970,12678.0,0,Gilbert,1Fam,2Story,Y,407900.0
5,2183.0,2118.0,1.0,2,1931,1951,10215.0,0,Gilbert,1Fam,2Story,N,396100.0
4,1519.0,1368.0,1.0,2,1929,1957,8942.0,0,Somerset,1Fam,1.5Fin,Y,356600.0
7,1498.0,1402.0,3.0,2,1990,2003,5274.0,2,Gilbert,1Fam,1Story,N,488100.0
7,1275.0,1013.0,3.0,1,1974,1994,3009.0,3,Edwards,1Fam,1Story,Y,418600.0
4,1525.0,1287.0,2.0,2,1920,1950,9477.0,1,CollegeCreek,1Fam,1Story,Y,360500.0
5,600.0,0.0,2.0,1,1968,1983,13324.0,1,CollegeCreek,1Fam,2Story,Y,298400.0
4,1343.0,949.0,2.0,1,1955,1961,8483.0,1,NorthAmes,1Fam,2Story,Y,324100.0
5,1414.0,1144.0,2.0,2,1940,1950,6854.0,2,Crawford,1Fam,1Story,Y,378800.0
7,1087.0,811.0,2.0,1,1956,1982,11297.0,1,Somerset,2fmCon,2Story,N,422800.0
5,1110.0,1091.0,2.0,2,1943,1962,8590.0,2,OldTown,1Fam,1Story,Y,320000.0
6,1920.0,1885.0,2.0,2,1974,1996,20803.0,0,OldTown,1Fam,1Story,Y,455900.0
4,1517.0,1132.0,1.0,2,1944,1968,16587.0,0,Crawford,1Fam,SLvl,Y,332700.0
6,1623.0,1040.0,2.0,2,1926,1950,14469.0,1,NorthAmes,1Fam,1Story,Y,390600.0
6,1709.0,1035.0,3.0,1,2000,2015,13080.0,0,Somerset,1Fam,1Story,Y,502200.0
5,1539.0,1252.0,1.0,1,2012,2024,4698.0,2,Edwards,1Fam,2Story,Y,356800.0
6,2102.0,1692.0,2.0,2,2013,2016,12475.0,1,Somerset,1Fam,2Story,Y,557000.0
6,1632.0,1786.0,3.0,2,1990,2011,10809.0,2,NorthAmes,1Fam,1Story,Y,479200.0
5,888.0,741.0,2.0,1,2016,2024,12127.0,0,Northridge,1Fam,2Story,Y,400100.0
4,2105.0,1533.0,2.0,2,1990,2012,11456.0,1,Crawford,1Fam,2Story,Y,445200.0
9,1976.0,2066.0,4.0,2,1943,1959,11230.0,1,Edwards,1Fam,1Story,Y,583700.0
5,1253.0,1059.0,3.0,1,1930,1950,34559.0,1,Gilbert,1Fam,1Story,Y,353700.0
6,1054.0,948.0,1.0,1,1992,2002,8621.0,1,Crawford,1Fam,2Story,Y,371800.0
8,1906.0,1235.0,2.0,2,1931,1960,14302.0,2,Gilbert,TwnhsE,1Story,Y,529400.0
10,1851.0,1465.0,4.0,2,1954,1956,7076.0,1,NorthAmes,1Fam,1.5Fin,Y,636100.0
4,2081.0,2231.0,0.0,3,1982,1990,13297.0,0,Somerset,1Fam,2Story,Y,483500.0
7,1515.0,0.0,3.0,1,1987,1992,14324.0,2,Somerset,1Fam,SLvl,Y,498200.0
5,1148.0,887.0,3.0,1,2019,2024,10745.0,0,OldTown,Duplex,1Story,Y,328500.0
5,1876.0,1712.0,2.0,1,2011,2024,20633.0,0,Gilbert,1Fam,SLvl,Y,471000.0
5,1889.0,1993.0,2.0,2,1976,1986,5755.0,0,Crawford,1Fam,1Story,Y,461300.0
5,1571.0,1158.0,2.0,2,1932,1950,7019.0,2,Crawford,1Fam,1Story,Y,390100.0
6,1864.0,1589.0,2.0,2,1942,1960,9959.0,0,OldTown,1Fam,1Story,Y,402200.0
4,1404.0,1515.0,2.0,1,2002,2024,13911.0,0,NorthAmes,1Fam,1Story,Y,371600.0
7,1758.0,1206.0,3.0,2,2020,2024,9796.0,2,Mitchell,1Fam,2Story,Y,509600.0
6,2069.0,1986.0,2.0,2,1958,1971,17033.0,1,Northridge,TwnhsE,1Story,Y,542800.0
7,1923.0,1745.0,3.0,2,2007,2023,6433.0,0,NorthAmes,1Fam,1Story,Y,523100.0
5,1429.0,0.0,2.0,3,1999,2001,5063.0,1,Crawford,1Fam,2Story,N,351900.0
6,2148.0,1666.0,2.0,2,2016,2019,10447.0,2,Northridge,2fmCon,1Story,Y,563700.0
7,667.0,505.0,3.0,1,1931,1950,8616.0,0,Edwards,1Fam,2Story,Y,326800.0
4,2282.0,2150.0,1.0,3,1953,1968,11748.0,1,Somerset,1Fam,1Story,Y,454200.0
6,863.0,611.0,2.0,1,1990,2010,8833.0,1,OldTown,1Fam,2Story,N,316100.0
5,1237.0,1002.0,2.0,1,1994,2019,7555.0,1,NorthAmes,1Fam,2Story,Y,362600.0
5,1483.0,1029.0,1.0,2,1950,1974,8626.0,1,CollegeCreek,1Fam,1Story,Y,381800.0
3,1278.0,772.0,1.0,2,2012,2015,9085.0,1,Sawyer,Twnhs,1Story,Y,332600.0
8,2163.0,2347.0,3.0,2,1981,1999,7689.0,0,NorthAmes,1Fam,1Story,Y,626300.0
5,1056.0,862.0,1.0,2,1932,1957,8090.0,1,CollegeCreek,1Fam,2Story,Y,294700.0
8,1850.0,2007.0,3.0,2,1950,1966,7319.0,0,OldTown,1Fam,1Story,N,487400.0
8,1497.0,1003.0,3.0,2,1921,1950,13744.0,0,Edwards,TwnhsE,1Story,Y,451300.0
4,1544.0,1380.0,1.0,2,2022,2024,9868.0,0,Crawford,Duplex,1Story,Y,402000.0
5,1473.0,1032.0,3.0,2,1934,1955,27678.0,1,CollegeCreek,TwnhsE,1Story,Y,373400.0
10,1939.0,1929.0,3.0,3,1976,1998,9705.0,0,CollegeCreek,1Fam,1Story,Y,690000.0
9,1589.0,1576.0,4.0,2,1994,2019,6799.0,0,Gilbert,1Fam,2Story,Y,624900.0
6,1366.0,897.0,2.0,1,1953,1976,34042.0,0,OldTown,1Fam,1Story,Y,359000.0
6,1701.0,0.0,1.0,2,2022,2024,11013.0,1,CollegeCreek,1Fam,1Story,Y,439800.0
5,1896.0,1322.0,2.0,2,1987,1987,14692.0,1,OldTown,1Fam,2Story,Y,412400.0
7,1409.0,1277.0,,1,1994,2005,12041.0,1,NorthAmes,1Fam,2Story,Y,480600.0
5,1135.0,1240.0,2.0,1,1948,1951,12228.0,0,NorthAmes,1Fam,1Story,Y,334300.0
3,1598.0,1664.0,2.0,2,1985,1995,11706.0,0,Edwards,1Fam,1Story,N,325100.0
4,1406.0,1516.0,3.0,1,1935,1950,5161.0,1,OldTown,1Fam,1Story,N,301900.0
6,1929.0,1488.0,2.0,1,1958,1959,10762.0,2,Crawford,1Fam,1.5Fin,Y,425100.0
5,1120.0,731.0,1.0,2,1996,2012,4617.0,0,OldTown,1Fam,1Story,Y,340600.0
6,833.0,578.0,,2,1956,1963,8208.0,0,Somerset,1Fam,1.5Fin,Y,340300.0
5,1276.0,1085.0,2.0,2,2000,2005,6230.0,0,Somerset,1Fam,2Story,Y,400700.0
5,1178.0,1174.0,2.0,1,1940,1960,10708.0,1,NorthAmes,1Fam,2Story,Y,333500.0
7,1627.0,1098.0,2.0,2,1963,1991,10584.0,0,Somerset,1Fam,1Story,N,478600.0
6,1313.0,1221.0,4.0,1,1938,1950,11391.0,1,NorthAmes,1Fam,1Story,Y,360500.0
6,1891.0,1441.0,3.0,2,1990,2002,10339.0,0,Mitchell,1Fam,1Story,Y,467300.0
7,1539.0,1186.0,1.0,2,2021,2024,6612.0,0,NorthAmes,Duplex,1Story,N,462500.0
7,1723.0,1604.0,2.0,2,1927,1955,7860.0,0,OldTown,1Fam,2Story,Y,445500.0
8,1806.0,1505.0,3.0,3,1996,2011,14189.0,1,NorthAmes,1Fam,SLvl,Y,569600.0
5,1582.0,1592.0,2.0,1,2020,2024,15274.0,1,Mitchell,1Fam,2Story,Y,418700.0
5,1490.0,1010.0,1.0,2,1985,2011,5047.0,0,Edwards,1Fam,2Story,Y,347600.0
4,1634.0,1626.0,2.0,2,1960,1961,4165.0,2,Somerset,1Fam,1Story,Y,409000.0
5,1166.0,737.0,1.0,2,1994,2003,6226.0,0,NorthAmes,1Fam,1Story,Y,330600.0
7,2248.0,1567.0,2.0,3,2007,2018,15102.0,1,Gilbert,Twnhs,1Story,N,541600.0
8,1641.0,1523.0,4.0,2,1989,1996,16439.0,1,CollegeCreek,1Fam,2Story,Y,590200.0
7,1109.0,1139.0,2.0,1,1980,1990,5640.0,0,Northridge,TwnhsE,1.5Fin,Y,485300.0
4,1499.0,1089.0,1.0,2,1945,1974,10443.0,1,CollegeCreek,1Fam,2Story,Y,358500.0
8,1383.0,1056.0,3.0,1,1990,1999,22409.0,1,NorthAmes,1Fam,1Story,Y,512300.0
4,1699.0,1476.0,1.0,2,2022,2024,11022.0,0,NorthAmes,Twnhs,1Story,Y,409900.0
7,2588.0,1827.0,3.0,2,2002,2024,18229.0,1,Edwards,1Fam,2Story,N,567600.0
6,1250.0,1257.0,2.0,1,1989,2005,14755.0,0,Edwards,1Fam,1Story,Y,363600.0
7,1800.0,1776.0,2.0,2,1948,1954,5681.0,1,NorthAmes,1Fam,2Story,Y,470600.0
4,683.0,459.0,0.0,1,2022,2024,8144.0,0,Sawyer,1Fam,2Story,Y,261400.0
8,1931.0,1606.0,3.0,1,1985,1987,9112.0,1,OldTown,1Fam,2Story,Y,531200.0
4,1048.0,1035.0,1.0,1,1938,1967,9434.0,0,Edwards,1Fam,1Story,Y,248800.0
5,1238.0,952.0,1.0,2,1987,2006,14160.0,0,OldTown,1Fam,1Story,Y,346500.0
5,1037.0,950.0,2.0,1,1977,1989,10986.0,0,OldTown,1Fam,1Story,Y,339200.0
4,1728.0,1080.0,2.0,2,1989,2007,2063.0,0,Edwards,1Fam,1Story,N,336700.0
6,2003.0,1811.0,2.0,2,1976,1982,4645.0,1,NorthAmes,1Fam,1Story,Y,479600.0
9,1830.0,1238.0,3.0,2,1956,1964,3000.0,0,NorthAmes,1Fam,2Story,Y,578400.0
10,1537.0,1561.0,4.0,1,1980,1998,9776.0,1,Northridge,1Fam,2Story,Y,680800.0
6,2248.0,1748.0,1.0,3,2011,2023,10100.0,0,Crawford,1Fam,1Story,Y,524000.0
8,1425.0,1056.0,4.0,3,1949,1970,10318.0,1,OldTown,1Fam,1Story,Y,505600.0
6,672.0,686.0,2.0,1,1990,1997,5544.0,1,CollegeCreek,TwnhsE,1Story,Y,358000.0
7,1853.0,1158.0,3.0,2,1992,2013,12545.0,3,Somerset,1Fam,1Story,Y,544900.0
6,1116.0,891.0,3.0,1,1944,1961,12812.0,3,OldTown,1Fam,2Story,Y,356100.0
6,1995.0,1566.0,2.0,2,2016,2024,4781.0,1,NorthAmes,1Fam,1Story,Y,496800.0
7,1500.0,1114.0,3.0,2,1984,2006,4303.0,1,NorthAmes,1Fam,1Story,Y,466500.0
5,1754.0,1852.0,2.0,1,1925,1950,8955.0,0,Gilbert,1Fam,1Story,Y,428100.0
6,2169.0,2116.0,1.0,2,1937,1954,21936.0,1,Somerset,1Fam,1.5Fin,Y,498800.0
6,1072.0,677.0,2.0,2,1929,1950,20950.0,2,NorthAmes,1Fam,2Story,Y,342000.0
7,1422.0,1361.0,2.0,1,2011,2021,11869.0,0,CollegeCreek,1Fam,1Story,Y,491000.0
5,1468.0,1268.0,2.0,1,1930,1950,6217.0,1,CollegeCreek,TwnhsE,2Story,Y,383400.0
6,2226.0,2338.0,1.0,3,2016,2024,13953.0,0,Gilbert,TwnhsE,2Story,Y,552600.0
9,1543.0,1167.0,4.0,2,1984,1999,7142.0,1,NorthAmes,Twnhs,SLvl,Y,594100.0
8,1490.0,1322.0,4.0,2,1996,2006,6101.0,0,NorthAmes,1Fam,1Story,Y,529300.0
8,1941.0,1651.0,3.0,2,2020,2020,3066.0,1,Sawyer,1Fam,1.5Fin,Y,606200.0
6,1338.0,1130.0,3.0,2,2003,2024,9426.0,1,NorthAmes,1Fam,1.5Fin,Y,454200.0
7,1724.0,1428.0,2.0,2,1984,1990,6536.0,2,Somerset,1Fam,1.5Fin,Y,546700.0
8,1088.0,765.0,2.0,2,1971,1999,9398.0,1,CollegeCreek,1Fam,2Story,N,465300.0
8,2670.0,2611.0,2.0,4,1986,2001,2836.0,1,NorthAmes,1Fam,2Story,Y,675400.0
3,774.0,0.0,1.0,1,2001,2024,9749.0,0,CollegeCreek,1Fam,1Story,Y,248300.0
4,1285.0,1387.0,2.0,1,1997,2010,2656.0,0,Gilbert,1Fam,2Story,Y,359000.0
8,1726.0,1261.0,3.0,1,1950,1964,15428.0,0,Northridge,1Fam,2Story,Y,588400.0
6,2383.0,2243.0,3.0,4,2010,2023,11625.0,0,Northridge,1Fam,2Story,Y,663600.0
5,944.0,1010.0,2.0,1,1936,1963,7791.0,0,OldTown,1Fam,1Story,Y,264900.0
4,2253.0,2099.0,1.0,3,1974,1994,11865.0,1,Somerset,Twnhs,2Story,Y,487400.0
5,1818.0,1883.0,1.0,2,2012,2022,5492.0,1,CollegeCreek,1Fam,2Story,Y,463600.0
4,1595.0,1617.0,2.0,1,1955,1970,9285.0,1,CollegeCreek,1Fam,1Story,Y,371900.0
9,1406.0,1097.0,4.0,1,2020,2024,13325.0,0,Northridge,1Fam,2Story,Y,652100.0
6,1820.0,1638.0,2.0,3,1945,1961,1906.0,0,NorthAmes,1Fam,2Story,Y,459000.0
6,1276.0,865.0,3.0,2,1972,1998,7161.0,1,NorthAmes,1Fam,2Story,Y,417400.0
7,2192.0,1902.0,3.0,3,1936,1961,8854.0,0,CollegeCreek,1Fam,1Story,Y,544200.0
7,1252.0,895.0,3.0,1,2005,2010,8118.0,0,NorthAmes,1Fam,1Story,N,432700.0
7,1612.0,1567.0,2.0,2,1944,1954,18556.0,0,NorthAmes,1Fam,1.5Fin,N,430100.0
8,1507.0,1302.0,2.0,2,1921,1950,5105.0,0,Somerset,1Fam,1Story,Y,509400.0
5,1085.0,,2.0,1,2005,2013,6564.0,0,OldTown,1Fam,2Story,Y,348200.0
6,1891.0,1389.0,3.0,2,1924,1950,3436.0,0,Northridge,1Fam,1Story,Y,465400.0
7,1885.0,2072.0,4.0,2,1923,1950,19056.0,0,Sawyer,1Fam,2Story,N,492700.0
5,2008.0,1277.0,2.0,2,1955,1966,7918.0,1,CollegeCreek,1Fam,1Story,Y,413300.0
6,832.0,517.0,3.0,1,1925,1950,7193.0,0,CollegeCreek,2fmCon,2Story,Y,354900.0
7,2107.0,0.0,2.0,2,1940,1961,8723.0,0,OldTown,1Fam,1Story,Y,398700.0
7,2712.0,2944.0,3.0,3,1996,2017,12309.0,2,Somerset,1Fam,1Story,Y,674900.0
4,1230.0,1340.0,2.0,2,2020,2024,10654.0,1,CollegeCreek,1Fam,1Story,Y,411000.0
7,2456.0,2278.0,1.0,3,2008,2012,33656.0,0,Somerset,1Fam,1Story,Y,628000.0
6,1469.0,1528.0,2.0,2,1945,1955,11237.0,2,OldTown,1Fam,SLvl,Y,382000.0
7,1084.0,766.0,3.0,2,1974,1977,7097.0,0,Edwards,1Fam,SLvl,Y,386200.0
7,1532.0,1664.0,3.0,2,1958,1984,6764.0,0,OldTown,Duplex,1Story,Y,451200.0
8,2180.0,1464.0,2.0,3,2003,2006,7359.0,3,CollegeCreek,1Fam,2Story,Y,606000.0
8,1388.0,903.0,1.0,1,1952,1954,4226.0,1,Crawford,1Fam,1Story,Y,438700.0
8,1488.0,976.0,3.0,2,1933,1958,9136.0,0,Sawyer,1Fam,2Story,Y,474200.0
8,1989.0,1763.0,3.0,2,1975,1998,13250.0,1,NorthAmes,1Fam,2Story,Y,563500.0
7,1661.0,1645.0,2.0,2,2019,2024,6590.0,1,Northridge,1Fam,1.5Fin,Y,589300.0
6,1826.0,1430.0,2.0,2,2000,2024,5981.0,0,Edwards,1Fam,1Story,Y,471100.0
7,1760.0,1917.0,3.0,2,1940,1956,19110.0,0,Northridge,1Fam,2Story,N,532100.0
7,1861.0,1521.0,3.0,2,1965,1971,4389.0,0,Sawyer,1Fam,1Story,Y,491500.0
6,1398.0,944.0,1.0,1,1935,1960,3185.0,2,OldTown,1Fam,SLvl,Y,367400.0
7,1757.0,1464.0,2.0,3,1935,1950,5032.0,0,NorthAmes,Twnhs,1Story,Y,449000.0
6,1191.0,1119.0,2.0,2,2003,2024,4146.0,1,CollegeCreek,1Fam,2Story,N,433300.0
5,2041.0,2074.0,2.0,2,1948,1960,10863.0,0,Edwards,Duplex,2Story,Y,432900.0
8,1474.0,0.0,3.0,2,2011,2022,7477.0,0,Somerset,1Fam,2Story,Y,538800.0
6,2054.0,0.0,2.0,2,1927,1950,8024.0,1,CollegeCreek,Twnhs,1Story,Y,426600.0
9,1722.0,1263.0,3.0,3,2007,2024,15938.0,1,NorthAmes,1Fam,1.5Fin,Y,625600.0
4,1505.0,1389.0,1.0,2,1922,1950,6338.0,0,Northridge,TwnhsE,1Story,Y,374900.0
5,1292.0,1412.0,1.0,1,2008,2024,13194.0,0,Mitchell,2fmCon,2Story,Y,386900.0
6,1153.0,720.0,3.0,1,1938,1957,19066.0,1,Edwards,1Fam,1Story,Y,363300.0
8,1007.0,1051.0,2.0,2,2016,2024,7131.0,0,NorthAmes,Duplex,1Story,Y,503400.0
7,1217.0,1072.0,3.0,1,1985,1995,12946.0,0,CollegeCreek,1Fam,2Story,Y,463300.0
7,1524.0,1106.0,3.0,2,1998,2017,7935.0,1,NorthAmes,1Fam,1Story,Y,481500.0
5,1589.0,1712.0,2.0,2,2005,2007,14215.0,1,Crawford,1Fam,1Story,Y,450000.0
4,1844.0,1552.0,1.0,2,1993,2021,4082.0,0,NorthAmes,1Fam,1Story,Y,408600.0
7,1473.0,1128.0,2.0,2,2001,2017,3933.0,1,Somerset,1Fam,1Story,Y,524800.0
4,1050.0,725.0,1.0,1,1941,1952,7364.0,2,CollegeCreek,1Fam,2Story,Y,288800.0
5,894.0,646.0,2.0,1,1965,1974,5742.0,0,Edwards,1Fam,1.5Fin,Y,290600.0
7,1862.0,1893.0,1.0,3,2010,2017,6916.0,1,Somerset,1Fam,1Story,Y,550500.0
5,2081.0,1888.0,2.0,2,1932,1950,8024.0,0,Sawyer,TwnhsE,1Story,N,405800.0
8,2272.0,2401.0,3.0,2,1952,1956,12836.0,0,CollegeCreek,1Fam,1Story,Y,600800.0
8,2038.0,1459.0,3.0,2,1924,1950,7304.0,0,NorthAmes,1Fam,1Story,Y,536400.0
4,1688.0,1115.0,1.0,1,2009,2024,5932.0,0,NorthAmes,1Fam,2Story,Y,351000.0
5,2213.0,1335.0,2.0,2,1996,2023,7512.0,1,Crawford,1Fam,2Story,Y,487800.0
3,1479.0,1263.0,1.0,2,1946,1966,6096.0,0,Northridge,1Fam,1Story,Y,373400.0
5,1771.0,1947.0,2.0,2,1997,2016,5614.0,1,Somerset,1Fam,1Story,Y,477100.0
7,1525.0,1445.0,3.0,2,1943,1961,3998.0,0,Somerset,1Fam,1Story,Y,501100.0
6,1008.0,760.0,3.0,2,1986,2006,9272.0,0,Somerset,Duplex,2Story,Y,418600.0
7,1373.0,1426.0,3.0,1,1982,1985,6739.0,1,NorthAmes,1Fam,SLvl,Y,476500.0
4,1416.0,1403.0,1.0,2,2013,2024,14518.0,1,Crawford,1Fam,1Story,Y,388100.0
7,1686.0,1025.0,3.0,2,2018,2024,4343.0,1,OldTown,1Fam,1Story,Y,459400.0
5,2309.0,2328.0,1.0,3,1967,1978,6829.0,1,OldTown,1Fam,1.5Fin,Y,440700.0
6,1614.0,1211.0,2.0,2,1982,1984,22169.0,0,Edwards,1Fam,1.5Fin,Y,409900.0
6,2075.0,1400.0,2.0,2,1997,2006,5598.0,1,NorthAmes,1Fam,1Story,Y,503700.0
4,1237.0,882.0,2.0,2,1931,1950,7956.0,0,NorthAmes,1Fam,1Story,N,287600.0
4,1289.0,1075.0,2.0,2,1947,1956,4876.0,1,Gilbert,1Fam,1Story,N,336800.0
7,1102.0,895.0,3.0,1,1963,1986,4563.0,2,NorthAmes,2fmCon,2Story,Y,448600.0
7,1348.0,1004.0,2.0,2,2012,2024,19412.0,0,Somerset,Twnhs,1Story,Y,496800.0
8,1961.0,1345.0,3.0,3,1962,1979,9755.0,0,CollegeCreek,1Fam,1Story,Y,569900.0
7,1663.0,1632.0,2.0,2,1936,1950,9574.0,1,OldTown,1Fam,2Story,Y,432800.0
6,1976.0,2164.0,2.0,2,1959,1961,3835.0,1,CollegeCreek,1Fam,1Story,Y,486500.0
4,1496.0,0.0,1.0,2,1968,1988,10715.0,0,OldTown,1Fam,2Story,Y,248900.0
6,1432.0,1071.0,2.0,1,2004,2024,15974.0,2,Gilbert,1Fam,1Story,Y,451300.0
6,2482.0,1793.0,1.0,3,1976,2002,15911.0,1,CollegeCreek,1Fam,1Story,Y,520800.0
9,1781.0,1262.0,3.0,2,2006,2017,12509.0,0,Edwards,1Fam,2Story,Y,586200.0
7,2148.0,1436.0,3.0,2,2003,2003,5091.0,0,Edwards,1Fam,1Story,Y,548200.0
8,1571.0,1376.0,3.0,1,1983,1985,10473.0,1,Somerset,1Fam,SLvl,Y,550800.0
7,1958.0,1767.0,4.0,2,1994,1996,12504.0,0,Crawford,Duplex,2Story,Y,558500.0
5,1890.0,1801.0,1.0,2,1976,1980,3651.0,0,Gilbert,Twnhs,1Story,Y,444900.0
6,1668.0,1568.0,2.0,3,2017,2024,5112.0,1,CollegeCreek,1Fam,2Story,Y,511100.0
6,600.0,448.0,2.0,1,1993,2021,13962.0,1,NorthAmes,1Fam,1Story,Y,348700.0
5,1508.0,1154.0,2.0,1,1993,2017,13877.0,1,CollegeCreek,TwnhsE,1.5Fin,Y,412600.0
6,2097.0,1973.0,2.0,3,1989,1989,4129.0,0,Somerset,1Fam,1Story,Y,534200.0
6,1802.0,1396.0,1.0,2,2019,2022,13327.0,1,NorthAmes,1Fam,2Story,Y,457300.0
8,1927.0,1361.0,3.0,2,2007,2024,9392.0,2,Edwards,1Fam,1Story,Y,578000.0
3,617.0,486.0,1.0,1,1995,2023,13233.0,0,Somerset,1Fam,1Story,Y,256400.0
8,1437.0,0.0,4.0,2,1962,1987,6521.0,1,CollegeCreek,1Fam,2Story,Y,510600.0
5,1673.0,1078.0,3.0,2,1942,1967,12365.0,2,Sawyer,TwnhsE,2Story,Y,375500.0
4,1592.0,1616.0,2.0,2,1946,1950,13656.0,1,NorthAmes,Duplex,1Story,Y,378600.0
8,2250.0,2310.0,2.0,2,1977,1993,7513.0,1,NorthAmes,1Fam,1Story,Y,594200.0
7,1599.0,1135.0,2.0,2,1956,1969,9035.0,0,Gilbert,1Fam,2Story,Y,446100.0
8,1910.0,,3.0,2,1925,1950,6475.0,1,Edwards,2fmCon,1.5Fin,N,480300.0
7,1667.0,1616.0,4.0,2,1984,2010,20452.0,1,Gilbert,1Fam,1Story,Y,556700.0
9,1405.0,992.0,3.0,1,1925,1950,8433.0,1,OldTown,TwnhsE,1Story,Y,478900.0
7,713.0,0.0,2.0,1,1969,1990,5648.0,3,CollegeCreek,1Fam,1Story,Y,395200.0
6,1761.0,1113.0,2.0,2,1941,1956,6261.0,0,Sawyer,1Fam,1.5Fin,Y,372100.0
7,1733.0,1236.0,3.0,2,2007,2009,9541.0,0,Sawyer,1Fam,1Story,Y,483300.0
8,1480.0,1475.0,3.0,2,1944,1966,13052.0,0,Gilbert,1Fam,1Story,Y,536600.0
5,820.0,822.0,2.0,1,1998,2018,4592.0,1,CollegeCreek,1Fam,2Story,Y,354100.0
5,1764.0,1241.0,2.0,2,2009,2017,22558.0,0,Somerset,1Fam,1Story,Y,441600.0
6,1468.0,1127.0,1.0,1,1991,2013,10450.0,1,OldTown,1Fam,1Story,Y,376600.0
3,1574.0,1050.0,1.0,1,1970,1973,11308.0,0,NorthAmes,1Fam,1Story,Y,293800.0
6,2363.0,1505.0,3.0,3,2007,2024,8531.0,0,Crawford,1Fam,1Story,Y,543100.0
3,600.0,658.0,1.0,1,1967,1971,9042.0,0,NorthAmes,TwnhsE,1Story,Y,218300.0
6,1286.0,1193.0,2.0,1,2021,2024,8315.0,1,Mitchell,2fmCon,2Story,Y,421700.0
7,1572.0,1369.0,1.0,2,1989,2009,14897.0,1,OldTown,1Fam,1Story,Y,450100.0
5,2111.0,2075.0,3.0,2,2018,2024,8920.0,2,NorthAmes,TwnhsE,2Story,Y,531900.0
8,1053.0,1074.0,2.0,2,1984,1992,13141.0,1,Edwards,1Fam,2Story,Y,466500.0
4,2233.0,2240.0,2.0,3,1979,2004,7209.0,0,Northridge,1Fam,2Story,Y,532700.0
8,1797.0,1093.0,3.0,1,1965,1967,9876.0,0,Gilbert,Duplex,1Story,Y,540100.0
7,1620.0,1123.0,3.0,2,1955,1960,5991.0,3,Sawyer,1Fam,1Story,Y,466700.0
4,1337.0,1240.0,1.0,1,1977,2000,16453.0,1,Somerset,1Fam,1Story,Y,355500.0
10,1717.0,1353.0,3.0,1,1995,2005,5902.0,0,Gilbert,TwnhsE,1Story,Y,666200.0
6,2020.0,2204.0,2.0,2,1957,1965,7612.0,1,Northridge,1Fam,1Story,Y,549500.0
5,1051.0,980.0,3.0,1,1930,1958,7650.0,0,CollegeCreek,TwnhsE,2Story,Y,342600.0
4,1565.0,1687.0,1.0,3,1931,1950,7503.0,0,Edwards,Twnhs,1Story,Y,321700.0
6,1419.0,994.0,2.0,2,1961,1983,12852.0,0,CollegeCreek,1Fam,1Story,Y,411500.0
6,1260.0,1300.0,1.0,2,1958,1985,7644.0,1,Mitchell,Twnhs,1Story,Y,393200.0
6,2666.0,2028.0,1.0,3,1990,1992,17979.0,0,Crawford,1Fam,2Story,Y,561500.0
6,1756.0,1922.0,3.0,3,1930,1950,5948.0,0,NorthAmes,1Fam,1Story,Y,465700.0
7,1918.0,1302.0,2.0,3,1955,1974,9747.0,0,Gilbert,1Fam,2Story,Y,514200.0
6,2058.0,1766.0,2.0,2,1971,1999,6076.0,0,Crawford,Duplex,1Story,Y,494900.0
3,743.0,740.0,1.0,1,1950,1971,11053.0,1,NorthAmes,1Fam,1.5Fin,Y,237700.0
6,2316.0,1891.0,2.0,2,1952,1970,8884.0,0,Edwards,1Fam,1.5Fin,Y,464100.0
3,600.0,500.0,1.0,1,1932,1950,8287.0,0,Crawford,1Fam,1Story,Y,223400.0
7,1337.0,0.0,2.0,1,1937,1953,16224.0,2,NorthAmes,1Fam,1Story,Y,376600.0
5,1307.0,1062.0,3.0,2,1960,1981,6456.0,0,Gilbert,1Fam,1Story,Y,390800.0
6,1824.0,1645.0,3.0,1,1977,1990,12007.0,0,CollegeCreek,1Fam,1Story,Y,470000.0
8,1832.0,1149.0,2.0,2,1975,1991,6097.0,0,Crawford,1Fam,2Story,Y,521100.0
5,1430.0,1460.0,2.0,1,1943,1967,9474.0,1,Mitchell,1Fam,2Story,Y,353300.0
